URL location,Last modification date,Change frequency,Priority
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-fish-and-amphibians,2022-11-03T01:27Z,never,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-horses,2022-11-03T01:26Z,never,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-small-ruminants,2022-11-03T01:25Z,never,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-spf-rodents-and-rabbits,2022-11-03T01:25Z,never,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-swine-0,2022-11-03T01:25Z,never,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-wild-mammals,2022-11-03T01:24Z,never,0.5
https://researchservices.cornell.edu/resources/pre-proposals-white-papers-and-letters-intent-loi,2021-07-09T18:50Z,never,0.5
https://researchservices.cornell.edu/resources/pro-research-operations,2025-01-15T15:41Z,yearly,0.5
https://researchservices.cornell.edu/resources/project-closeout-checklist-sfs-financials,2020-05-01T02:37Z,never,0.5
https://researchservices.cornell.edu/resources/project-closeout-checklist-unitprincipal-investigator-financials,2020-05-01T02:39Z,never,0.5
https://researchservices.cornell.edu/resources/project-closeout-manage-data-research-records-and-materials,2024-01-22T02:09Z,yearly,0.5
https://researchservices.cornell.edu/resources/proposal-preparation-and-processing-responsibilities,2020-08-21T20:22Z,never,0.5
https://researchservices.cornell.edu/resources/proposal-review-guidelines,2024-12-12T17:32Z,yearly,0.5
https://researchservices.cornell.edu/resources/proposing-cost-share,2022-01-13T14:43Z,never,0.5
https://researchservices.cornell.edu/resources/proposing-subaward,2023-08-31T17:23Z,yearly,0.5
https://researchservices.cornell.edu/resources/rabies,2022-11-03T01:29Z,never,0.5
https://researchservices.cornell.edu/resources/rcr-requirements-research-awards,2024-08-19T18:37Z,yearly,0.5
https://researchservices.cornell.edu/resources/recurring-and-prestigious-funding-opportunities,2024-03-22T16:58Z,yearly,0.5
https://researchservices.cornell.edu/resources/register-federal-and-non-federal-systems,2024-11-14T16:23Z,yearly,0.5
https://researchservices.cornell.edu/resources/regulated-biological-materials-frequently-asked-questions,2024-07-09T14:36Z,yearly,0.5
https://researchservices.cornell.edu/resources/regulations-and-guidance-use-live-vertebrate-animals-acup-iacuc-policies,2024-06-18T15:40Z,yearly,0.5
https://researchservices.cornell.edu/resources/reopening-cost-allowability-faq,2020-06-04T05:22Z,never,0.5
https://researchservices.cornell.edu/resources/report-animal-welfare-concern,2023-04-06T18:23Z,yearly,0.5
https://researchservices.cornell.edu/resources/report-coi-concern,2023-03-14T18:14Z,never,0.5
https://researchservices.cornell.edu/resources/report-concern-involving-human-participant-research,2023-03-17T16:54Z,never,0.5
https://researchservices.cornell.edu/resources/report-incident-or-exposure-recombinant-or-biohazardous-materials,2024-08-07T13:58Z,yearly,0.5
https://researchservices.cornell.edu/resources/report-research-data-security-task-force,2025-01-22T17:46Z,monthly,0.5
https://researchservices.cornell.edu/resources/research-continuity-planning-faq-ga-unionization,2025-03-18T19:51Z,hourly,0.5
https://researchservices.cornell.edu/resources/research-data-access-update-cornell-research-community,2025-03-07T23:58Z,weekly,0.5
https://researchservices.cornell.edu/resources/research-data-retention,2024-04-24T16:06Z,yearly,0.5
https://researchservices.cornell.edu/resources/research-integrity,2022-10-11T15:37Z,never,0.5
https://researchservices.cornell.edu/resources/research-integrity-council,2023-01-04T19:27Z,never,0.5
https://researchservices.cornell.edu/resources/research-mailing-lists-list-servs,2024-04-26T20:44Z,yearly,0.5
https://researchservices.cornell.edu/resources/research-metrics,2019-11-19T12:00Z,never,0.5
https://researchservices.cornell.edu/resources/research-security-and-compliance-committee-rscc,2024-07-17T14:37Z,yearly,0.5
https://researchservices.cornell.edu/resources/research-security-and-foreign-engagements-helpful-resources,2024-07-17T16:53Z,yearly,0.5
https://researchservices.cornell.edu/resources/responsible-conduct-research-committee-rcrc,2024-12-17T12:43Z,yearly,0.5
https://researchservices.cornell.edu/resources/responsible-conduct-research-rcr-symposium-and-workshop,2024-08-19T17:39Z,yearly,0.5
https://researchservices.cornell.edu/resources/responsible-conduct-research-rcr-topics-and-case-studies,2024-05-31T17:49Z,yearly,0.5
https://researchservices.cornell.edu/resources/rigor-and-reproducibility-planning,2019-06-18T04:47Z,never,0.5
https://researchservices.cornell.edu/resources/salary-certification,2024-08-05T18:26Z,yearly,0.5
https://researchservices.cornell.edu/resources/salmonellosis,2022-11-03T02:12Z,never,0.5
https://researchservices.cornell.edu/resources/sample-proposal-library,2019-06-18T04:39Z,never,0.5
https://researchservices.cornell.edu/resources/sars-cov-2covid-19-funding-opportunities-agency-guidance,2021-09-10T14:18Z,never,0.5
https://researchservices.cornell.edu/resources/scientific-research-infrastructure-committee-survey,2021-07-09T19:30Z,never,0.5
https://researchservices.cornell.edu/resources/serac-now-closed,2020-06-10T04:00Z,never,0.5
https://researchservices.cornell.edu/resources/shared-research-equipment-share-program,2025-03-11T18:50Z,weekly,0.5
https://researchservices.cornell.edu/resources/sponsored-projects-portal-retired,2020-05-01T02:06Z,never,0.5
https://researchservices.cornell.edu/resources/sponsored-projects-tiktok-restrictions,2024-05-08T16:30Z,yearly,0.5
https://researchservices.cornell.edu/resources/standard-individualunilateral-non-disclosure-agreement-nda,2021-09-30T16:09Z,never,0.5
https://researchservices.cornell.edu/resources/subaward-closeout,2023-09-01T13:32Z,yearly,0.5
https://researchservices.cornell.edu/resources/subaward-faqs,2025-01-09T04:07Z,yearly,0.5
https://researchservices.cornell.edu/resources/subawards-risk-assessment,2023-09-01T13:31Z,yearly,0.5
https://researchservices.cornell.edu/resources/subawards-roles-and-responsibilities,2025-01-09T04:09Z,yearly,0.5
https://researchservices.cornell.edu/resources/submit-new-iacuc-protocol,2022-11-02T19:03Z,never,0.5
https://researchservices.cornell.edu/resources/submit-third-year-renewal-existing-iacuc-protocol,2022-11-02T19:07Z,never,0.5
https://researchservices.cornell.edu/resources/subrecipient-monitoring-financial-and-technical,2023-09-01T13:31Z,yearly,0.5
https://researchservices.cornell.edu/resources/transfer-award-another-institution,2019-07-08T19:32Z,never,0.5
https://researchservices.cornell.edu/resources/travel-costs,2019-06-18T05:09Z,never,0.5
https://researchservices.cornell.edu/resources/travel-safety-and-emergency-planning-employees-abroad,2024-09-17T03:14Z,yearly,0.5
https://researchservices.cornell.edu/resources/uniform-guidance-federal-awards,2022-01-13T14:39Z,never,0.5
https://researchservices.cornell.edu/resources/update-federal-transitions-cornell-research-community-january-29-2025,2025-02-11T22:29Z,monthly,0.5
https://researchservices.cornell.edu/resources/upstate-new-york-energy-storage-engine,2025-01-17T20:10Z,yearly,0.5
https://researchservices.cornell.edu/resources/us-federal-government-agencies-strategic-plans-2018-2022,2021-12-21T03:18Z,never,0.5
https://researchservices.cornell.edu/resources/use-foreign-airlines-federal-funds,2023-05-18T15:05Z,yearly,0.5
https://researchservices.cornell.edu/resources/use-student-data-human-participant-research,2023-07-27T17:46Z,yearly,0.5
https://researchservices.cornell.edu/resources/virtual-grantwriting-program,2022-01-07T21:02Z,never,0.5
https://researchservices.cornell.edu/resources/visas,2019-06-02T17:10Z,never,0.5
https://researchservices.cornell.edu/resources/webfin2,2020-01-21T15:12Z,never,0.5
https://researchservices.cornell.edu/resources/who-can-help-finance-staff,2025-02-07T22:02Z,monthly,0.5
https://researchservices.cornell.edu/resources/working-dod,2023-02-02T15:28Z,never,0.5
https://researchservices.cornell.edu/resources/working-nih,2024-07-05T16:49Z,yearly,0.5
https://researchservices.cornell.edu/resources/working-nsf,2024-11-13T02:30Z,yearly,0.5
https://researchservices.cornell.edu/training/attestation-policy-421-research-data-retention-and-policy-422-export-and-import-control,2025-01-08T14:27Z,yearly,0.5
https://researchservices.cornell.edu/training/bloodborne-pathogens,2023-07-24T20:28Z,yearly,0.5
https://researchservices.cornell.edu/training/care-training-and-education-services,2024-02-29T15:19Z,yearly,0.5
https://researchservices.cornell.edu/training/citi-online-courses-cornell-researchers-coi-irb-rcr-export-control,2023-07-10T18:12Z,yearly,0.5
https://researchservices.cornell.edu/training/cu601-responsible-conduct-research-and-research-security,2024-11-13T01:30Z,yearly,0.5
https://researchservices.cornell.edu/training/federal-grants-management-course-fgm-101,2024-01-05T20:16Z,yearly,0.5
https://researchservices.cornell.edu/training/financial-courses-offered-cornell,2024-11-13T02:15Z,yearly,0.5
https://researchservices.cornell.edu/training/iacuc-education-and-training,2022-11-02T18:57Z,never,0.5
https://researchservices.cornell.edu/training/national-council-university-research-administrators-ncura-training-resources,2024-12-13T15:20Z,yearly,0.5
https://researchservices.cornell.edu/training/nature-masterclasses,2024-06-06T22:10Z,yearly,0.5
https://researchservices.cornell.edu/training/osp-roundtables,2025-01-22T20:35Z,monthly,0.5
https://researchservices.cornell.edu/training/racp,2025-01-14T14:07Z,yearly,0.5
https://researchservices.cornell.edu/training/research-innovation-support-services,2021-09-09T17:04Z,never,0.5
https://researchservices.cornell.edu/training/scientific-computing-training-series-no-fee,2022-10-19T20:35Z,never,0.5
https://researchservices.cornell.edu/training/training-unit-research-administrators,2024-11-13T02:20Z,yearly,0.5
https://researchservices.cornell.edu/training/using-kfs-dashboards-manage-accounts-and-transactions-kfsidr-1050,2020-06-11T21:16Z,never,0.5
